Symbol;Name;Symbol2;Currency
XSXE;Xtrackers Stoxx Europe 600 UCITS ETF;XSXE;EUR
C2U;Amundi ETF Short MSCI USA Daily UCITS ETF;GC2U;EUR
EJAH;BNP Paribas Easy - MSCI Japan ex Controversial Weapons UCITS ETF;EJAH;EUR
X00L;Coba ETN 4x MDAXF Daily Long;X00L;EUR
X00C;Coba ETN 3x DAXF Daily Long;X00C;EUR
4RUJ;ETFS 2X Daily Long Wheat;4RUJ;EUR
EXH5;iShares STOXX Europe 600 Insurance UCITS ETF DE;EXH5;EUR
C066;ComStage ETF STOXX Europe 600 Financial Services NR UCITS ETF;C066;EUR
CI1;Amundi ETF MSCI Italy UCITS ETF;GCI1;EUR
XG71;Xtrackers II Germany Government Bond 7-10 Swap UCITS ETF;XG71;EUR
ESEH;BNP Paribas Easy S&P 500 UCITS ETF;ESEH;EUR
AUT;Lyxor STOXX Europe 600 Automobiles & Parts UCITS ETF;LAUT;EUR
X00S;Coba ETN 2x TECDAXF Daily Long;X00S;EUR
XAD4;Xtrackers Physical Palladium EUR Hedged ETC;XAD4;EUR
OOEB;ETFS Longer Dated Brent Crude;OOEB;EUR
BSX;Lyxor EURO STOXX 50 Daily -1x Inverse UCITS ETF;LSK7;EUR
REUSE;BNP Paribas Easy ECPI Circular Economy Leaders UCITS ETF;EMEC;EUR
JBEM;BNP Paribas Easy JPM GBI EMU UCITS ETF;JBEM;EUR
DBXV;Xtrackers MSCI Russia Capped Swap UCITS ETF;DBXV;EUR
X0BA;Coba ETC 2x Cocoa Daily Long;X0BA;EUR
EUHA;PIMCO Euro Short-Term High Yield Corporate Bond Index Source UCITS ETF;EUHA;EUR
X13G;Amundi Index Solutions Amundi Govt Bond Lowest Rated Euromts Investment Grade1-3;X13G;EUR
VECA;Vanguard EUR Corporate Bond UCITS ETF;VECA;EUR
NDXH;Amundi Nasdaq-100 ETF;HNDX;EUR
DBZN;Xtrackers DB Bloomberg Commodity Optimum Yield Swap UCITS ETF;DBZN;EUR
CU5;Amundi ETF MSCI Europe Utilities UCITS ETF;540D;EUR
XDEP;Xtrackers iBoxx EUR Corporate Bond Yield Plus UCITS ETF;XDEP;EUR
EISR;BNP Paribas Easy - MSCI Emerging Markets SRI UCITS ETF;XU6C;EUR
OD73;ETFS Precious Metals;OD73;EUR
NGXS;Boost Natural Gas 3x Short Daily ETP;NGXS;EUR
X509;ComStage ETF iBoxx Liquid Sovereigns Diversified 25+ TR UCITS ETF;X509;EUR
C077;ComStage ETF STOXX Europe 600 Telecommunications NR UCITS ETF;C077;EUR
EXV1;iShares STOXX Europe 600 Banks UCITS ETF DE;EXV1;EUR
D5BE;Xtrackers II US Treasuries 1-3 UCITS ETF;D5BE;EUR
LCUJ;Lyxor Core MSCI Japan DR UCITS ETF;LCUJ;EUR
UEFR;UBS ETF - Bloomberg Barclays Euro Area Liquid Corporates UCITS ETF;UEFR;EUR
X0BG;Coba ETC -4x Cocoa Daily Short;X0BG;EUR
X00T;Coba ETN 3x TECDAXF Daily Long;X00T;EUR
EEMK;BNP Paribas Easy - MSCI Emerging Markets ex Controversial Weapons UCITS ETF;EMKX;EUR
X009;Coba ETN -5x SCHATZF Daily Short;X009;EUR
XDND;Xtrackers MSCI North America High Dividend Yield UCITS ETF;XDND;EUR
C8M;Amundi ETF MSCI Europe Materials UCITS ETF;540B;EUR
DX2Z;Xtrackers S&P Select Frontier Swap UCITS ETF;DX2Z;EUR
MOED;BNP PARIBAS EASY Equity Momentum Europe UCITS ETF;MOED;EUR
ETLK;L&G Asia Pacific ex Japan Equity UCITS ETF;ETLK;EUR
LYY8;Lyxor Daily LevDAX UCITS ETF;LYY8;EUR
OD7P;ETFS Soybean Oil;OD7P;EUR
M9SC;Market Access RICI Metals Index UCITS ETF;M9SC;EUR
WTEZ;Wisdomtree Germany Equity UCITS ETF;WTEZ;EUR
TNO;Lyxor STOXX Europe 600 Technology UCITS ETF;LTUG;EUR
ESM;Amundi ETF Euro Stoxx Small Cap UCITS ETF;ZESM;EUR
DBX7;Xtrackers Nifty 50 Swap UCITS ETF;DBX7;EUR
DVEU;SOURCE FTSE RAFI Europe Equity Income Physical UCITS ETF;DVEU;EUR
8H81;ComStage ETF FTSE 100 TR UCITS ETF;8H81;EUR
X00E;Coba ETN -1x DAXF Daily Short;X00E;EUR
DXSZ;Xtrackers II USD Overnight Rate Swap UCITS ETF;DXSZ;EUR
EMOM;BNP PARIBAS EASY Equity Momentum Europe UCITS ETF;MOEU;EUR
TWN;Lyxor MSCI Taiwan UCITS ETF;LTWN;EUR
EL4U;Deka DB EUROGOV Germany 5-10 UCITS ETF;EL4U;EUR
MTX1;Lyxor EuroMTS All-Maturity Investment Grade DR UCITS ETF;LYQ1;EUR
US9S;Boost US S&P500 3x Short Daily ETP;US9S;EUR
GY3L;ETFS 3x Daily Long DAX 30;GY3L;EUR
KRW;Lyxor MSCI Korea UCITS ETF;LKOR;EUR
MCEU;Amundi Index Solutions-Amundi Msci Europe Momentum Factor;MJMT;EUR
OD7U;ETFS Agriculture;OD7U;EUR
AFRN;Amundi Index Solutions-Amundi Floating Rate Euro Corporate 1-3;FRNE;EUR
H4ZW;HSBC MSCI EM LATIN AMERICA UCITS ETF;H4ZW;EUR
E044;ComStage ShortMDAX UCITS ETF;E044;EUR
XUEM;Xtrackers II USD Emerging Markets Bond UCITS ETF;XUEM;EUR
3QQQ;Boost NASDAQ 100 3x Leverage Daily ETP;3QQQ;EUR
TIP10D;UBS ETF - Bloomberg Barclays TIPS 10+ UCITS ETF;UIMB;EUR
X0BE;Coba ETC -2x Cocoa Daily Short;X0BE;EUR
UIMF;UBS ETF MSCI Europe UCITS ETF;UIMF;EUR
PCFP;Boost Gold 3x Leverage Daily ETP;PCFP;EUR
X00U;Coba ETN 4x TECDAXF Daily Long;X00U;EUR
PR1J;AMUNDI PRIME JAPAN UCITS ETF DR;PR1J;EUR
INDGW;Lyxor MSCI World Industrials TR UCITS ETF;LYPF;EUR
DEL2;L&G DAX Daily 2x Long UCITS ETF;DEL2;EUR
OD7K;ETFS Live Cattle;OD7K;EUR
X0B1;Coba ETC 1x WTI Oil Daily Long;X0B1;EUR
H4ZM;HSBC MSCI RUSSIA CAPPED UCITS ETF $;H4ZM;EUR
EMEH;BNP Paribas Easy Energy & Metals Enhanced Roll/ETF;EMEH;EUR
CC1;Amundi Index Solutions-Amundi Msci China;18MG;EUR
XMWK;Boost Enhanced Energy ETC;XMWK;EUR
X011;ComStage ETF MSCI Europe TRN UCITS ETF;X011;EUR
EXI5;iShares STOXX Europe 600 Real Estate UCITS ETF DE;EXI5;EUR
X0D5;Coba ETC 3x Natural Gas Daily Long;X0D5;EUR
3E3S;Boost Emerging Markets 3x Short Daily ETP;3E3S;EUR
WTIF;WisdomTree Japan Equity UCITS ETF;WTIF;EUR
X007;Coba ETC -1x Silver Daily Short;X007;EUR
C031;ComStage ETF ATX UCITS ETF;C031;EUR
LYPT;Lyxor MSCI Canada UCITS ETF;LYPT;EUR
OD7S;ETFS Wheat;OD7S;EUR
DX2I;Xtrackers MSCI Europe Mid Cap UCITS ETF;DX2I;EUR
MSE;Lyxor EURO STOXX 50 DR UCITS ETF;LYSX;EUR
XUCS;Xtrackers MSCI USA Consumer Staples UCITS ETF;XUCS;EUR
XDEV;Xtrackers MSCI World Value UCITS ETF;XDEV;EUR
MAA;Lyxor EuroMTS Highest Rated Macro-Weighted Govt Bond DR UCITS ETF;LYXA;EUR
XMAW;Xtrackers MSCI AC World UCITS ETF;XMAW;EUR
XETC;Xtrackers Brent Crude Oil Optimum Yield EUR Hedged ETC;XETC;EUR
X0CB;Coba ETN 2x HSCEIF Daily Long;X0CB;EUR
500H;Amundi S&P 500 UCITS ETF;H1D5;EUR
OD7E;ETFS Cotton;OD7E;EUR
CI3;Amundi ETF Euro Inflation UCITS ETF;18MU;EUR
VZLA;ETFS Physical Platinum;VZLA;EUR
CAMX;Lyxor Commodities Thomson Reuters/CoreCommodity CRB EX-Agriculture TR UCITS ETF;CAMX;EUR
8523;ComStage ETF iBoxx Sovereigns Germany Capped 10+ TR UCITS ETF;8523;EUR
HSI;Lyxor Hong Kong HSI UCITS ETF;LHKG;EUR
X0DB;Coba ETC 3x Copper Daily Long;X0DB;EUR
UIMR;UBS ETF - MSCI EMU Socially Responsible UCITS ETF;UIMR;EUR
X00X;Coba ETN -4x HSIF Daily Short;X00X;EUR
XZW0;Xtrackers ESG MSCI World UCITS ETF;XZW0;EUR
H41I;HSBC Economic Scale Worldwide Equity UCITS ETF;H41I;EUR
EXV8;iShares STOXX Europe 600 Construction & Materials UCITS ETF DE;EXV8;EUR
EXX6;iShares eb.rexx Government Germany 10.5yr UCITS ETF DE;EXX6;EUR
TEL;Lyxor STOXX Europe 600 Telecommunications UCITS ETF;LTCM;EUR
O1LL;Boost WTI Oil 3x Leverage Daily ETP;O1LL;EUR
C072;ComStage ETF STOXX Europe 600 Oil & Gas NR UCITS ETF;C072;EUR
X03C;Xtrackers II Eurozone Government Bond 3-5 UCITS ETF;X03C;EUR
X04K;Coba ETN -1x SPXF Daily Short;X04K;EUR
UIMT;UBS ETF-MSCI Pacific Socially Responsible UCITS ETF;UIMT;EUR
EJP51;ETFS 5x Long JPY Short EUR;EJP5;EUR
XYLD;Xtrackers iBoxx USD Corporate Bond Yield Plus UCITS ETF;XYLD;EUR
XDGM;Xtrackers Germany Mittelstand & MidCap UCITS ETF;XDGM;EUR
XCHA;Xtrackers CSI300 Swap UCITS ETF;XCHA;EUR
X04G;Coba ETN -1x DJIAF Daily Short;X04G;EUR
AFLE;Amundi Floating Rate USD Corporate UCITS ETF;FRNH;EUR
EXSA;iShares STOXX Europe 600 UCITS ETF DE;EXSA;EUR
X0C0;Coba ETN -3x HSCEIF Daily Short;X0C0;EUR
GY3S;ETFS 3x Daily Short DAX 30;GY3S;EUR
UIMY;UBS ETF-Factor MSCI EMU Low Volatility UCITS ETF;UIMY;EUR
ULOVE;UBS Irl ETF plc - Factor MSCI USA Low Volatility UCITS ETF;UBUV;EUR
5CH3;ETFS 5x Long CHF Short EUR;5CH3;EUR
C079;ComStage ETF STOXX Europe 600 Utilities NR UCITS ETF;C079;EUR
XUFN;Xtrackers MSCI USA Financials UCITS ETF;XUFN;EUR
9GAH;ETFS Longer Dated Petroleum;9GAH;EUR
DXIBX;Xtrackers Spain UCITS ETF;XESP;EUR
EXXY;iShares Diversified Commodity Swap UCITS ETF DE;EXXY;EUR
BNQV;Collateralized ETC on RICI Enhanced INDUSTRIAL METALS TR Index;BNQV;EUR
X0CA;Coba ETN 1x HSCEIF Daily Long;X0CA;EUR
WTEU;WisdomTree US Equity Income UCITS ETF;WTEU;EUR
UEQ7;UBS Irl ETF plc - S&P 500 UCITS ETF;UEQ7;EUR
WTIC;Wisdomtree Enhanced Commodity UCITS ETF;WTIC;EUR
XGII;Xtrackers II Global Inflation-Linked Bond UCITS ETF;XGII;EUR
OD7X;ETFS Ex-Energy;OD7X;EUR
XD5F;Xtrackers Euro Stoxx 50 ex Financials UCITS ETF;XD5F;EUR
B4NU;BNP Paribas Lead ETC;B4NU;EUR
4RUE;ETFS 2X Daily Long Silver;4RUE;EUR
OD7W;ETFS Energy;OD7W;EUR
DXSW;Xtrackers II iBoxx Germany Covered Bond Swap UCITS ETF;DXSW;EUR
EL4G;Deka EURO STOXX Select Dividend 30 UCITS ETF;EL4G;EUR
PVXT;Lyxor Privex UCITS ETF;LPVX;EUR
OI1S;Boost WTI Oil 1x Short Daily ETP;OI1S;EUR
0LJF;Boost Natural Gas ETC;0LJF;EUR
X0B5;Coba ETC -1x WTI Oil Daily Short;X0B5;EUR
DBX3;Xtrackers MSCI EM Latin America Swap UCITS ETF;DBX3;EUR
MIVU;Amundi MSCI USA Minimum Volatility Factor UCITS ETF;MIVU;EUR
X0DH;Coba ETN 3x DJIAF Daily Long;X0DH;EUR
BNQ9;Natural Gas ETC von BNPP;BNQ9;EUR
PR1U;AMUNDI PRIME USA UCITS ETF DR;PR1U;EUR
ECB;Lyxor EuroMTS Covered Bond Aggregate UCITS ETF;LCVB;EUR
VX5E;Vanguard Euro Stoxx 50 UCITS ETF;VX5E;EUR
BNQU;Collateralized ETC on RICI Enhanced ENERGY TR Index;BNQU;EUR
WTED;WisdomTree Emerging Markets SmallCap Dividend UCITS ETF;WTED;EUR
ASI;Lyxor China Enterprise HSCEI UCITS ETF;LCHI;EUR
X0D2;Coba ETC 4x Brent Oil Daily Long;X0D2;EUR
UIMP;UBS ETF - MSCI USA Socially Responsible UCITS ETF;UIMP;EUR
LYX7;Lyxor Core iBoxx USD Treasuries 7-10Y DR UCITS ETF;LYX7;EUR
E908;ComStage 1 TecDAX UCITS ETF;E908;EUR
X00D;Coba ETN 4x DAXF Daily Long;X00D;EUR
AEMD;Amundi Index MSCI Emerging Markets UCITS ETF DR;AEMD;EUR
MD4X;Lyxor German Mid-Cap MDAX UCITS ETF;MD4X;EUR
4RTR;ETFS 2X Daily Long Agriculture;4RTR;EUR
DXSB;Xtrackers Stoxx Global Select Dividend 100 Swap UCITS ETF;DXSB;EUR
3E3M;Boost Emerging Markets 3x Leverage Daily ETP;3E3M;EUR
EXX1;iShares EURO STOXX Banks 30-15 UCITS ETF DE;EXX1;EUR
10AM;AMUNDI INDEX BARCLAYS GLOBAL AGG 500M UCITS ETF DR;10AM;EUR
X0CW;Coba ETN -15x BUNDF Daily Short;X0CW;EUR
X0B3;Coba ETC 3x WTI Oil Daily Long;X0B3;EUR
XBJJ;ETFS Long AUD Short EUR;XBJJ;EUR
