Symbol;Name;Symbol2;Currency
CBSE;UBS ETF - Bloomberg Barclays MSCI Euro Area Liquid Corporates Sustainable UCITS;CBSE;GBP
3AUL;ETFS 3x Daily Long Gold;3AUL;USD
SBEMH;UBS ETF - Bloomberg Barclays USD Emerging Markets Sovereign UCITS ETF;SBEG;GBP
DXJP;WisdomTree Japan Equity UCITS ETF;DXJP;GBP
LGUK;L&G UK Equity UCITS ETF;LGUK;GBP
UB45;UBS ETF-MSCI Pacific Socially Responsible UCITS ETF;UB45;GBP
XMKO;Xtrackers MSCI Korea UCITS ETF;XKSD;USD
2UKL;Boost FTSE 100 2x Leverage Daily ETP;2UKL;GBP
MIBX;Lyxor FTSE MIB UCITS ETF;MIBX;GBP
SG83;SG FTSE x2 DAILY SHORT;SG83;GBP
CATF;ETFS Longer Dated Live Cattle;CATF;USD
LWEA;ETFS 2X Daily Long Wheat;LWEA;USD
NGAF;ETFS Longer Dated Natural Gas;NGAF;USD
3LEU;Boost EURO STOXX 50 3x Leverage Daily ETP;3LEU;GBP
XBGG;Xtrackers II Global Aggregate Bond Swap UCITS ETF;XBGG;GBP
DXJF;WisdomTree Japan Equity UCITS ETF;0Y82;EUR
NJXE;Nomura JPX-Nikkei 400 Net Total Return Daily EUR Hedged Index UCITS ETF;NJXE;EUR
XSFN;Xtrackers MSCI USA Financials UCITS ETF;XSFN;GBP
FEMU;First Trust Emerging Markets AlphaDEX UCITS ETF;FEMU;USD
UINE;Lyxor Inverse US$ 10Y Inflation Expectations UCITS ETF;UINE;USD
UKSRE;UBS Irl ETF plc - MSCI United Kingdom IMI Socially Responsible UCITS ETF;0Y7Z;EUR
NFL2;Leverage Shares 2x Netflix ETP;NFL2;USD
0Y6W;UBS ETFs plc - MAP Balanced 7 SF UCITS ETF;0Y6W;EUR
GY3S;ETFS 3x Daily Short DAX 30;OGY3;EUR
ULOVE;UBS Irl ETF plc - Factor MSCI USA Low Volatility UCITS ETF;0Y7F;EUR
SUP3;ETFS 3x Short EUR Long GBP;SUP3;GBP
C079;ComStage ETF STOXX Europe 600 Utilities NR UCITS ETF;0H7E;EUR
LYCRN;Lyxor Commodities Thomson Reuters/CoreCommodity CRB EX-Energy TR UCITS ETF;CRNO;USD
HMYD;HSBC MSCI MALAYSIA UCITS ETF;HMYD;USD
XSPR;Xtrackers Stoxx Europe 600 Basic Resources Swap UCITS ETF;XSPR;GBP
SBD1;SCIBETA MN EQ 3.5 USD;SBD1;USD
VECP;Vanguard EUR Corporate Bond UCITS ETF;VECP;GBP
RUS2;Lyxor Russell 2000 UCITS ETF;RUS2;USD
ZGLDHG;ZKB Gold ETF;0GP0;GBP
PHEF;SciBeta HFE Pacific ex-Jap Equity 6F EW UCITS ETF;PHEF;EUR
ANXUSD;Amundi Nasdaq-100 ETF;ANXU;USD
PRF;VanEck Vectors Preferred US Equity UCITS ETF;PRF;USD
VDET;Vanguard USD Emerging Markets Government Bond UCITS ETF;VDET;USD
PRIE;AMUNDI PRIME EUROPE UCITS ETF DR;PRIE;GBP
2MSF;Leverage Shares 2x Microsoft ETP;2MSF;GBP
UB89;UBS ETF-Markit iBoxx EURO Germany 1-3 UCITS ETF;UB89;GBP
PRMG;UBS ETC linked to the UBS Bloomberg CMCI Precious Metals GBP Mth Hdg TR;PRMG;GBP
DISW;Lyxor MSCI World Consumer Discretionary TR UCITS ETF;DISW;USD
XMWD;Xtrackers MSCI World Swap UCITS ETF;XMWD;USD
MEUD;Lyxor Core STOXX Europe 600 DR;MEUD;GBP
VETA;Vanguard EUR Eurozone Government Bond UCITS ETF;VETA;GBP
GLUG;L&G Clean Water UCITS ETF;GLUG;USD
JBPLEX;GAM Precious Metals - Physical Platinum;0ANQ;EUR
GGRP;WisdomTree Global Quality Dividend Growth UCITS ETF;GGRP;GBP
LYXW;Lyxor J.P. Morgan Multi-Factor World Index UCITS ETF;LYXW;GBP
XDER;Xtrackers FTSE Developed Europe Real Estate UCITS ETF;XDER;GBP
XSDX;Xtrackers ShortDAX Daily Swap UCITS ETF;XSDX;GBP
BCOM;L&G All Commodities UCITS ETF;BCOM;USD
CRAL;Lyxor Commodities Thomson Reuters/CoreCommodity CRB EX-Agriculture TR UCITS ETF;CRAL;GBP
XSFR;Xtrackers S&P Select Frontier Swap UCITS ETF;XSFR;GBP
ZGLDHE;ZKB Gold ETF;0VQK;EUR
AGRU;UBS ETC linked to the UBS Bloomberg CMCI Agriculture USD Total Return Index;AGRU;USD
XGII;Xtrackers II Global Inflation-Linked Bond UCITS ETF;0HBL;EUR
S5SD;UBS Irl ETF plc - S&P 500 ESG UCITS ETF;S5SD;GBP
SG82;SG FTSE x2 DAILY LONG;SG82;GBP
FXRU.MRG;FinEx Tradable Russian Corporate Bonds UCITS ETF;FXRU;USD
XDWF;Xtrackers MSCI World Financials UCITS ETF;XDWF;USD
XUFN;Xtrackers MSCI USA Financials UCITS ETF;XUFN;USD
SKYU;First Trust Cloud Computing UCITS ETF;SKYU;USD
SCAD;ETFS Short CAD Long USD;SCAD;USD
LNIK;ETFS 2X Daily Long Nickel;LNIK;USD
UKUKD;UBS ETF MSCI United Kingdom UCITS ETF;0HCJ;GBP
EMQQ;EMQQ Emerging Markets Internet & Ecommerce UCITS ETF;EMQQ;USD
HMXJ;HSBC MSCI PACIFIC EX JAPAN UCITS ETF;HMXD;USD
XGIU;Xtrackers II Global Inflation-Linked Bond UCITS ETF;XGIU;GBP
COPA;ETFS Copper;COPA;USD
SG27;SG NATURAL GAS x5 DAILY SHORT;SG27;USD
TGET;Think Global Equity UCITS ETF;TGET;USD
VMIG;Vanguard FTSE 250 UCITS ETF;VMIG;GBP
E908;ComStage 1 TecDAX UCITS ETF;0W79;EUR
DESD;WisdomTree US SmallCap Dividend UCITS ETF;DESD;USD
MSFE;Leverage Shares 2x Microsoft ETP;MSFE;EUR
XBCU;Xtrackers DBLCI Commodity Optimum Yield Swap UCITS ETF;XBCU;USD
XSX6;Xtrackers Stoxx Europe 600 UCITS ETF;XSX6;GBP
JPSR;UBS ETF - MSCI Japan Socially Responsible UCITS ETF;JPSR;GBP
COUK;Lyxor iBoxx GBP Liquid Corporates Long Dated UCITS ETF;COUK;GBP
CE9G;Amundi Msci Eastern Europe EX Russia ETF;CE9G;GBP
GENE;UBS Irl ETF plc - Global Gender Equality UCITS ETF;GENE;GBP
HMFE;HSBC MSCI EM FAR EAST UCITS ETF;HMFE;GBP
JBGOGX;GAM Precious Metals - Physical Gold;0ANE;GBP
SCHP;ETFS Short CHF Long USD;SCHP;GBP
LCRW;OSSIAM RISK WEIGHTED ENHANCED COMMODITY EX GRAINS TR UCITS ETF;LCRW;GBP
LCFE;ETFS 2X Daily Long Coffee;LCFE;USD
GOO2;Leverage Shares 2x Alphabet ETP;GOO2;USD
TREG;Think Global Real Estate UCITS ETF;TREG;GBP
ELOVU;UBS ETF-Factor MSCI EMU Low Volatility UCITS ETF;0HD4;USD
SJPP;ETFS Short JPY Long USD;SJPP;GBP
