;Currency;Exchange;Name;Symbol;Symbol2
313;EUR;FWB;ComStage ETF STOXX Europe 600 Real Estate NR UCITS ETF;C074;C074
314;EUR;FWB;ETFS Sugar;OD7R;OD7R
315;EUR;FWB;Vanguard FTSE Asia Pacific ex Japan UCITS ETF;VAPX;VGEJ
316;EUR;FWB;Xtrackers MSCI World Minimum Volatility UCITS ETF;XDEB;XDEB
317;EUR;FWB;Xtrackers Spain UCITS ETF;XESD;XESD
318;EUR;FWB;ETFS Short USD Long EUR;XBJQ;XBJQ
319;EUR;FWB;AMUNDI ETF SHORT GOVT BOND EUROMTS BROAD INVESTMENT GRADE 10-15 Daily UCITS ETF;S10;540Q
320;EUR;FWB;Deka EURO iSTOXX ex Fin Dividend+ UCITS ETF;ELFC;ELFC
321;EUR;FWB;Xtrackers Physical Silver ETC EUR;XAD6;XAD6
322;EUR;FWB;PIMCO Euro Short-Term High Yield Corporate Bond Index Source UCITS ETF;EUHI;EUHI
323;EUR;FWB;ComStage S&P 500 Euro Daily Hedged Net TR UCITS ETF;C014;C014
324;EUR;FWB;ComStage ETF iBoxx Liquid Sovereigns Diversified 3-5 TR UCITS ETF;X503;X503
325;EUR;FWB;AMUNDI INDEX S&P 500 UCITS ETF DR;S500;F500
326;EUR;FWB;Xtrackers MSCI GCC Select Swap UCITS ETF;XGLF;XGLF
327;EUR;FWB;ComStage ETF MSCI World TRN UCITS ETF;X010;X010
328;EUR;FWB;BNP Paribas Easy Equity Dividend Europe UCITS ETF;EDEU;EDEU
329;EUR;FWB;Xtrackers II iTraxx Crossover Swap UCITS ETF;DBXM;DBXM
330;EUR;FWB;AMUNDI INDEX J.P. MORGAN EMU GOVIES IG UCITS ETF DR;10AL;10AL
331;EUR;FWB;Xtrackers MSCI World Swap UCITS ETF;XWEH;XWEH
332;EUR;FWB;Amundi Index Solutions-Amundi Msci EM Asia;AASI;AMEA
333;EUR;FWB;iShares Dow Jones U.S. Select Dividend UCITS ETF DE;EXX5;EXX5
334;EUR;FWB;Xtrackers ATX UCITS ETF;XB4A;XB4A
335;EUR;FWB;iShares STOXX Europe 600 Telecommunications UCITS ETF DE;EXV2;EXV2
336;EUR;FWB;Xtrackers II Eurozone AAA Government Bond Swap UCITS ETF;XBAI;XBAI
337;EUR;FWB;UBS Irl ETF plc - Solactive Global Pure Gold Miners UCITS ETF;UBUD;UBUD
338;EUR;FWB;Xtrackers Stoxx Europe 600 Food & Beverage Swap UCITS ETF;DXSK;DXSK
339;EUR;FWB;Amundi ETF MSCI Europe Healthcare UCITS ETF;CH5;18M6
340;EUR;FWB;Fidelity Emerging Markets Quality Income UCITS ETF;FYEM;FYEM
341;EUR;FWB;Lyxor MSCI World ESG Trend Leaders DR UCITS ETF;LESW;LESW
342;EUR;FWB;Xtrackers II Global Government Bond UCITS ETF;DBZB;DBZB
343;EUR;FWB;WisdomTree EUR Government Bond Enhanced Yield UCITS ETF;WTDR;WTDR
344;EUR;FWB;Wisdomtree India Quality UCITS ETF;WTD0;WTD0
345;EUR;FWB;Xtrackers II iBoxx Eurozone Government Bond Yield Plus 1-3 UCITS ETF;XYP1;XYP1
346;EUR;FWB;Amundi Japan Topix UCITS ETF;TPXH;TTPX
347;EUR;FWB;ETFS Physical Palladium;VZLB;VZLB
348;EUR;FWB;Coba ETC -1x Copper Daily Short;X0DD;X0DD
349;EUR;FWB;Amundi ETF Leveraged Euro Stoxx 50 Daily UCITS ETF;C5L1;18MD
350;EUR;FWB;ComStage ETF iBoxx Sovereigns Germany Capped 1-5 TR UCITS ETF;8521;8521
351;EUR;FWB;Xtrackers II Eurozone Government Bond 15-30 UCITS ETF;DBXF;DBXF
352;EUR;FWB;OSSIAM JAPAN MINIMUM VARIANCE NR UCITS ETF 1C EUR;JPMV;OSXJ
353;EUR;FWB;ETFS Long CAD Short EUR;XBJL;XBJL
354;EUR;FWB;BNP Paribas Easy - MSCI EMU ex Controversial Weapons UCITS ETF;EEMU;EMUX
355;EUR;FWB;iShares STOXX Europe 600 Personal & Household Goods UCITS ETF DE;EXH7;EXH7
356;EUR;FWB;Lyxor EuroMTS 1-3Y Investment Grade DR UCITS ETF;MTA;LYQ2
357;EUR;FWB;Lyxor MSCI USA ESG Trend Leaders DR UCITS ETF;LESU;LESU
358;EUR;FWB;BNP Paribas Tin ETC;B4NT;B4NT
359;EUR;FWB;Coba ETN -2x SPXF Daily Short;X04L;X04L
360;EUR;FWB;ComStage ETF MSCI North America TRN UCITS ETF;X013;X013
361;EUR;FWB;Coba ETN -1x NDXF Daily Short;X04P;X04P
362;EUR;FWB;BNP Paribas Zinc ETC;B4NS;B4NS
363;EUR;FWB;ETFS Longer Dated Energy;9GAG;9GAG
364;EUR;FWB;WisdomTree AT1 CoCo Bond UCITS ETF;WTEB;WTEB
365;EUR;FWB;Coba ETC -1x Gold Daily Short;X003;X003
366;EUR;FWB;BNP Paribas Easy - MSCI World ex Controversial Weapons UCITS ETF;EMWE;EMWE
367;EUR;FWB;Lyxor MSCI World Consumer Discretionary TR UCITS ETF;DISW;LYPA
368;EUR;FWB;Xtrackers FTSE MIB UCITS ETF;DBXI;DBXI
369;EUR;FWB;Coba ETN 2x SX5EF Daily Long;X04B;X04B
370;EUR;FWB;ComStage ETF MSCI USA TRN UCITS ETF;X020;X020
371;EUR;FWB;Think European Equity UCITS ETF;TEET;V3ET
372;EUR;FWB;UC Thomson Reuters Balanced European Convertible Bond UCITS ETF;ECBC;ECBC
373;EUR;FWB;BNP Paribas Easy FTSE EPRA/NAREIT Developed Europe UCITS ETF;EEP;EEP
374;EUR;FWB;UBS ETF - MSCI USA Socially Responsible UCITS ETF;USSRF;UET1
375;EUR;FWB;PIMCO Euro Short Maturity Source UCITS ETF;PJS1;PJS1
376;EUR;FWB;Xtrackers MSCI World Quality UCITS ETF;XDEQ;XDEQ
377;EUR;FWB;Vanguard DAX UCITS ETF;VDXX;VDXX
378;EUR;FWB;Xtrackers S&P 500 2x Inverse Daily Swap UCITS ETF;DBPK;DBPK
379;EUR;FWB;Coba ETC -2x Silver Daily Short;X008;X008
380;EUR;FWB;Amundi ETF MSCI Emu High Dividend UCITS ETF;CD8;18M2
381;EUR;FWB;Think Global Real Estate UCITS ETF;TRET;TRET
382;EUR;FWB;WisdomTree Europe Equity UCITS ETF;WTDF;WTDF
383;EUR;FWB;Xtrackers S&P 500 UCITS ETF;XDPE;XDPE
384;EUR;FWB;ETFS 5x Short AUD Long EUR;AUE51;AUE5
385;EUR;FWB;ComStage ETF STOXX Europe 600 Basic Resources NR UCITS ETF;C063;C063
386;EUR;FWB;ComStage ETF STOXX Europe 600 Automobiles & Parts NR UCITS ETF;C061;C061
387;EUR;FWB;BNP Paribas Easy EURO STOXX 50 UCITS ETF;ETDD;ETDD
388;EUR;FWB;Vanguard U.K. Gilt UCITS ETF;VGOV;VGOV
389;EUR;FWB;Xtrackers Russell Midcap UCITS ETF;XRSM;XRSM
390;EUR;FWB;ComStage ETF SPI TR UCITS ETF;C029;C029
391;EUR;FWB;Boost US Treasuries 10Y 3x Short Daily ETP;TY3S;TY3S
392;EUR;FWB;BNP PARIBAS EASY Equity Value Europe UCITS ETF;EVAE;VALU
393;EUR;FWB;UBS ETFs plc - CMCI ex-Agriculture SF UCITS ETF;UEQU;UEQU
394;EUR;FWB;Lyxor MSCI Malaysia UCITS ETF;MAL;LMLS
395;EUR;FWB;Boost Enhanced Industrial Metals ETC;XMWJ;XMWJ
396;EUR;FWB;HAN-GINS Innovative Technologies UCITS ETF;T3KE;T3KE
397;EUR;FWB;BNP Paribas Easy - MSCI Japan ex Controversial Weapons UCITS ETF;EJAP;EJAP
398;EUR;FWB;AMUNDI INDEX MSCI EUROPE UCITS ETF DR;10AI;10AI
399;EUR;FWB;iShares STOXX Europe Select Dividend 30 UCITS ETF DE;EXSH;EXSH
400;EUR;FWB;Xtrackers ShortDAX Daily Swap UCITS ETF;DXSN;DXSN
401;EUR;FWB;Lyxor EuroMTS 5-7Y Investment Grade DR UCITS ETF;MTC;LYXC
402;EUR;FWB;Boost Bund 30Y 3x Short Daily ETP;XMWH;XMWH
403;EUR;FWB;Coba ETN -15x SCHATZF Daily Short;X0C9;X0C9
404;EUR;FWB;Xtrackers Physical Silver EUR Hedged ETC;XAD2;XAD2
405;EUR;FWB;Coba ETC -3x Copper Daily Short;X0DF;X0DF
406;EUR;FWB;UBS ETFs plc - HFRX Global Hedge Fund Index SF UCITS ETF;UIQC;UIQC
407;EUR;FWB;iShares STOXX Europe 600 Health Care UCITS ETF DE;EXV4;EXV4
408;EUR;FWB;Xtrackers MSCI World Communication Services UCITS ETF;XWTS;XWTS
409;EUR;FWB;Xtrackers MSCI World Utilities UCITS ETF;XDWU;XDWU
410;EUR;FWB;WisdomTree CBOE S&P 500 PutWrite UCITS ETF;WTDB;WTDB
411;EUR;FWB;ETFS Natural Gas;OD7L;OD7L
412;EUR;FWB;ETFS 2X Daily Long Wti Crude Oil;4RT6;4RT6
413;EUR;FWB;BNP Paribas Easy Stoxx Europe 600 UCITS ETF;ETZ;ETSZ
414;EUR;FWB;ETFS 2X Daily Long Platinum;4RUM;4RUM
415;EUR;FWB;Coba ETN 1x DAXF Daily Long;X00A;X00A
416;EUR;FWB;Coba ETN 1x SPXF Daily Long;X04I;X04I
417;EUR;FWB;Market Access iSTOXX Asia Index UCITS ETF;M9SF;M9SF
418;EUR;FWB;BNP Paribas Easy NMX 30 Infrastructure Global;ENG1;XU61
419;EUR;FWB;Amundi ETF MSCI Europe Consumer Staples UCITS ETF;CS5;18M5
420;EUR;FWB;Collateralized ETC on RICI Enhanced Tin TR Index;BNQS;BNQS
421;EUR;FWB;ETFS Zinc;OD7T;OD7T
422;EUR;FWB;Xtrackers Physical Rhodium ETC EUR;XFRD;XFRD
423;EUR;FWB;Vanguard FTSE Emerging Markets UCITS ETF;VFEM;VFEM
424;EUR;FWB;Collateralized EUR Hedged ETC on RICI Enhanced Heating Oil TR Index;BNQ3;BNQ3
425;EUR;FWB;BNP Paribas Copper ETC;B4NQ;B4NQ
426;EUR;FWB;Deka MSCI USA UCITS ETF;EL4Z;EL4Z
427;EUR;FWB;Xtrackers Artificial Intelligence & Big Data UCITS ETF;XAIX;XAIX
428;EUR;FWB;Xtrackers Euro Stoxx Quality Dividend UCITS ETF;DXSA;DXSA
429;EUR;FWB;BNP Paribas Aluminium ETC;B4NP;B4NP
430;EUR;FWB;Boost Brent Oil 3x Leverage Daily ETP;3BFM;3BFM
431;EUR;FWB;Coba ETN 1x VIXF Daily Long;X045;X045
432;EUR;FWB;Xtrackers S&P 500 UCITS ETF;XDPD;XDPD
433;EUR;FWB;HANetf KMEFIC FTSE Kuwait Equity UCITS ETF;KUW81;KUW8
434;EUR;FWB;Xtrackers MSCI USA Swap UCITS ETF;DBXU;DBXU
435;EUR;FWB;iShares Dow Jones Eurozone Sustainability Screened UCITS ETF DE;EXXV;EXXV
436;EUR;FWB;Coba ETC -3x Silver Daily Short;X0CP;X0CP
437;EUR;FWB;Collateralized EUR Hedged RICI Enhanced Lead TR Index ETC;B4N9;B4N9
438;EUR;FWB;Coba ETC -3x WTI Oil Daily Short;X0B7;X0B7
439;EUR;FWB;Amundi Index Solutions-Amundi Govt Bond Euromts Broad Investment Grade;CB3;CB3G
440;EUR;FWB;Amundi Index Solutions-Amundi Msci EM Latin America;ALAT;AMEL
441;EUR;FWB;Coba ETC -1x Gasoil Daily Short Index;X0E5;X0E5
442;EUR;FWB;Coba ETC -2x Copper Daily Short;X0DE;X0DE
443;EUR;FWB;WisdomTree US Quality Dividend Growth UCITS ETF;WTDM;WTDM
444;EUR;FWB;BNP Paribas Easy - iSTOXX MUTB Japan Quality 150;ISTM;ISTM
445;EUR;FWB;Xtrackers MSCI Taiwan UCITS ETF;DBX5;DBX5
446;EUR;FWB;Lyxor Green Bond DR UCITS ETF;KLMH;KLMH
447;EUR;FWB;Xtrackers Stoxx Europe 600 Basic Resources Swap UCITS ETF;DXSC;DXSC
448;EUR;FWB;AMUNDI ETF MSCI EUROPE BUYBACK UCITS ETF;BBEU;AMEB
449;EUR;FWB;BNP PARIBAS EASY Equity Low Vol US UCITS ETF;EVOU;VLUS
450;EUR;FWB;Vanguard Global Minimum Volatility UCITS ETF;VMVL;VMVL
451;EUR;FWB;HSBC MSCI MEXICO CAPPED UCITS ETF;H4ZS;H4ZS
452;EUR;FWB;Coba ETN -2x SX5EF Daily Short;X04D;X04D
453;EUR;FWB;Xtrackers USD Emerging Markets Bond Quality Weighted UCITS ETF;XQUE;XQUE
454;EUR;FWB;Coba ETN 5x BUNDF Daily Long;X0CR;X0CR
455;EUR;FWB;ETFS Brent 1mth Oil Securities;OESA;OESA
456;EUR;FWB;Xtrackers MSCI World Financials UCITS ETF;XDWF;XDWF
457;EUR;FWB;SPDR Citi Asia Local Government Bond UCITS ETF;SYBX;SYBX
458;EUR;FWB;Lyxor Bund Daily 2x Leveraged UCITS ETF;DLB;LYMI
459;EUR;FWB;Xtrackers II Australia Government Bond UCITS ETF;XCS2;XCS2
460;EUR;FWB;HSBC MSCI INDONESIA UCITS ETF;H4ZT;H4ZT
461;EUR;FWB;Coba ETC -2x Gold Daily Short;X004;X004
462;EUR;FWB;Xtrackers II Eurozone Government Bond UCITS ETF;X03F;X03F
463;EUR;FWB;iShares NASDAQ-100 UCITS ETF DE;EXXT;EXXT
464;EUR;FWB;EURO STOXX 50 THEAM EASY UCITS ETF;ETB.OLD;X24F.OLD
465;EUR;FWB;Deka iBoxx EUR Liquid Germany Covered Diversified UCITS ETF;EL48;EL48
466;EUR;FWB;Coba ETN -2x DAXF Daily Short;X00F;X00F
467;EUR;FWB;Coba ETC -2x WTI Oil Daily Short;X0B6;X0B6
468;EUR;FWB;ETFS Longer Dated Livestock;9GAN;9GAN
469;EUR;FWB;Xtrackers FTSE 250 UCITS ETF;DBXY;DBXY
470;EUR;FWB;ETFS 1X Daily Short Wheat;4RTK;4RTK
471;EUR;FWB;Coba ETN -4x TECDAXF Daily Short;X00Z;X00Z
472;EUR;FWB;Xtrackers EUR Credit 12.5 Swap UCITS ETF;D3V3;D3V3
473;EUR;FWB;Xtrackers FTSE 100 Income UCITS ETF;DBXX;DBXX
474;EUR;FWB;Xtrackers II Eurozone Government Bond 5-7 UCITS ETF;DBXR;DBXR
475;EUR;FWB;ComStage ETF S&P SMIT 40 Index TRN UCITS ETF;E129;E129
476;EUR;FWB;Amundi Short Govt Bond Euromts Broad Inv Grade Daily UCITS ETF;SB0;540P
477;EUR;FWB;Coba ETN -2x DJIAF Daily Short;X04H;X04H
478;EUR;FWB;L&G E Fund MSCI China A UCITS ETF;CASH1;CASH
479;EUR;FWB;COba ETN -4x NDXF Daily Short;X0DT;X0DT
480;EUR;FWB;Deka EURO STOXX 50 thesaurierend UCITS ETF;ELFA;ELFA
481;EUR;FWB;Vanguard FTSE Japan UCITS ETF;VJPN;VJPN
482;EUR;FWB;ETFS G10 vs USD Multi Strategy FX Basket Security;ENFX;ENFX
483;EUR;FWB;Coba ETN 3x HSIF Daily Long;X0DY;X0DY
484;EUR;FWB;ComStage ETF iBoxx Liquid Sovereigns Diversified Overall TR UCITS ETF;X500;X500
485;EUR;FWB;HSBC MSCI WORLD UCITS ETF;H4ZJ;H4ZJ
486;EUR;FWB;UBS Irl ETF plc - Factor MSCI USA Quality UCITS ETF;UBUT;UBUT
487;EUR;FWB;Xtrackers USD High Yield Corporate Bond UCITS ETF;XUHY;XUHY
488;EUR;FWB;ComStage S&P MidCap 400 UCITS ETF;X022;X022
489;EUR;FWB;Amundi Index Solutions-Amundi Msci Europe Quality Factor;QCEU;AMEQ
490;EUR;FWB;Deka MSCI Europe MC UCITS ETF;EL43;EL43
491;EUR;FWB;Xtrackers DBLCI Commodity Optimum Yield Swap UCITS ETF;DXSM;DXSM
492;EUR;FWB;Invesco GPR Real Estate Europe UCITS ETF;REES;REES
493;EUR;FWB;Lyxor MSCI EMU Growth DR UCITS ETF;GWT;LGWT
494;EUR;FWB;Coba ETC -4x Copper Daily Short;X0DG;X0DG
495;EUR;FWB;ETFS EUR Daily Hedged Copper;00XL;00XL
496;EUR;FWB;ComStage ETF MSCI Europe Small Cap TRN UCITS ETF;X026;X026
497;EUR;FWB;Deka iBoxx EUR Liquid Non-Financials Diversified UCITS ETF;EFQ8;EFQ8
498;EUR;FWB;UBS-ETF SBI Foreign AAA-BBB 1-5 UCITS ETF;UEFY;UEFY
499;EUR;FWB;iShares eb.rexx Government Germany 5.5-10.5 UCITS ETF DE;EXHD;EXHD
500;EUR;FWB;Collateralized EUR Hedged ETC on RICI Enhanced Natural Gas TR Index;BNQZ;BNQZ
501;EUR;FWB;Xtrackers DAX Income UCITS ETF;XDDX;XDDX
502;EUR;FWB;Coba ETC1 x Palladium Daily Long Index;X0BQ;X0BQ
503;EUR;FWB;Xtrackers MSCI AC Asia ex Japan Swap UCITS ETF;DXS5;DXS5
504;EUR;FWB;Coba ETC 1x Silver Daily Long;X005;X005
505;EUR;FWB;Vanguard EUR Corporate Bond UCITS ETF;VECP;VECP
506;EUR;FWB;Xtrackers MSCI USA UCITS ETF;XD9E;XD9E
507;EUR;FWB;ETFS 1X Daily Short Live Cattle;4RTC;4RTC
508;EUR;FWB;L&G US Energy Infrastructure MLP UCITS ETF;XMLP;XMLP
509;EUR;FWB;Xtrackers FTSE Developed Europe Real Estate UCITS ETF;D5BK;D5BK
510;EUR;FWB;Lyxor Japan TOPIX DR UCITS ETF;JPNH;JPNH
511;EUR;FWB;Amundi S&P 500 UCITS ETF;500;AUM5
512;EUR;FWB;Xtrackers MSCI EM Asia Swap UCITS ETF;DBX2;DBX2
513;EUR;FWB;AMUNDI PRIME GLOBAL GOVIES UCITS ETF DR;PR1G;PR1G
514;EUR;FWB;Coba ETC 2x WTI Oil Daily Long;X0B2;X0B2
515;EUR;FWB;Boost S&P 500 VIX Short-Term Futures 2.25x Leverage Daily ETP;VIXL1;VIXL
516;EUR;FWB;Coba ETN -4x SX5EF Daily Short;X0CH;X0CH
517;EUR;FWB;Collateralized EUR Hedged ETC on RICI Enhanced Energy TR Index;BNQ4;BNQ4
518;EUR;FWB;AMUNDI PRIME EURO CORPORATES UCITS ETF DR;PR1C;PR1C
519;EUR;FWB;UBS Irl ETF plc - MSCI World UCITS ETF;UBU7;UBU7
520;EUR;FWB;Lyxor J.P. Morgan Multi-Factor World Index UCITS ETF;LYT3;LYT3
521;EUR;FWB;ComStage ETF DivDAX TR UCITS ETF;C003;C003
522;EUR;FWB;Lyxor MSCI World Communication Services TR UCITS ETF;TELEW;LYPI
523;EUR;FWB;Amundi ETF MSCI World Ex Emu UCITS ETF;CM9;18MP
524;EUR;FWB;Xtrackers II EUR Corporate Bond ex Financials UCITS ETF;XB4N;XB4N
525;EUR;FWB;iShares Nikkei 225 UCITS ETF DE;EXX7;EXX7
526;EUR;FWB;Amundi ETF MSCI Europe Energy UCITS ETF;ANRJ;AMEE
527;EUR;FWB;Coba ETN 3x MDAXF Daily Long;X00K;X00K
528;EUR;FWB;Coba ETC -4x Gold Daily Short;X0CL;X0CL
529;EUR;FWB;Xtrackers FTSE Vietnam Swap UCITS ETF;DXS7;DXS7
530;EUR;FWB;ETFS Physical Swiss Gold;GZUR;GZUR
531;EUR;FWB;ComStage ETF HSCEI UCITS ETF;C023;C023
532;EUR;FWB;iShares Dow Jones Industrial Average UCITS ETF DE;EXI3;EXI3
533;EUR;FWB;iShares STOXX Europe 50 DE;EXW3;EXW3
534;EUR;FWB;UBS ETF - MSCI EMU Select Factor Mix UCITS ETF;EUFM;UIQN
535;EUR;FWB;Xtrackers II iBoxx Eurozone Government Bond Yield Plus UCITS ETF;XYPD;XYPD
536;EUR;FWB;Fidelity US Quality Income UCITS ETF;FUSU;FUSU
537;EUR;FWB;Xtrackers Euro Stoxx 50 Short Daily Swap UCITS ETF;DXSP;DXSP
538;EUR;FWB;HAN-GINS Indxx Healthcare Innovation UCITS ETF;W311;W311
539;EUR;FWB;WisdomTree Eurozone Quality Dividend Growth UCITS ETF;WTIM;WTIM
540;EUR;FWB;Lyxor Msci AC Asia Pacific EX Japan UCITS ETF;AEJ;LASP
541;EUR;FWB;Amundi Index MSCI EMU UCITS ETF DR;CMU;AMED
542;EUR;FWB;ComStage MSCI EM Eastern Europe ex-Russia TRN UCITS ETF;X016;X016
543;EUR;FWB;Xtrackers MSCI Korea UCITS ETF;DBX8;DBX8
544;EUR;FWB;Market Access iSTOXX MUTB Japan Quality 150 Index UCITS ETF;M9SQ;M9SQ
545;EUR;FWB;Xtrackers II Eurozone Government Bond 1-3 UCITS ETF;DBXP;DBXP
546;EUR;FWB;Lyxor STOXX Europe 600 Banks UCITS ETF;BNK;LBNK
547;EUR;FWB;Collateralized ETC on RICI Enhanced Gasoline TR Index;BNQG;BNQG
548;EUR;FWB;Xtrackers MSCI World Information Technology UCITS ETF;XDWT;XDWT
549;EUR;FWB;iShares STOXX Europe Small 200 UCITS ETF DE;EXSE;EXSE
550;EUR;FWB;Lyxor MSCI South Africa UCITS ETF;AFS;LSAF
551;EUR;FWB;BNP Paribas Easy EUR Corp Bond SRI Fossil Free UCITS ETF;SRIC;ASRI
552;EUR;FWB;Deka DAX ex Financials 30 UCITS ETF;ELF0;ELF0
553;EUR;FWB;Coba ETC 3x Silver Daily Long;X0CM;X0CM
554;EUR;FWB;AMUNDI INDEX MSCI NORTH AMERICA UCITS ETF DR;DNRA;DNRA
555;EUR;FWB;Vanguard USD Emerging Markets Government Bond UCITS ETF;VEMT;VGEM
556;EUR;FWB;Xtrackers MSCI World UCITS ETF;XDWD;XDWD
557;EUR;FWB;WisdomTree Europe Equity Income UCITS ETF;WTEE;WTEE
558;EUR;FWB;UBS Irl ETF plc - MSCI USA Value UCITS ETF;UBU5;UBU5
559;EUR;FWB;Xtrackers Stoxx Europe 600 Industrial Goods Swap UCITS ETF;DXSL;DXSL
560;EUR;FWB;Amundi Msci Switzerland;CSW;540J
561;EUR;FWB;BNP Paribas Easy FTSE EPRA/NAREIT Eurozone Capped UCITS ETF;EEE;IM2A
562;EUR;FWB;ComStage ETF MSCI Europe Mid Cap TRN UCITS ETF;X025;X025
563;EUR;FWB;ComStage ETF Nasdaq-100 UCITS ETF;C011;C011
564;EUR;FWB;Xtrackers S&P 500 2x Leveraged Daily Swap UCITS ETF;DBPG;DBPG
565;EUR;FWB;Coba ETC 4x Cocoa Daily Long;X0BC;X0BC
566;EUR;FWB;Coba ETN -3x DAXF Daily Short;X00G;X00G
567;EUR;FWB;ComStage Vermoegensstrategie Offensiv UCITS ETF;F703;F703
568;EUR;FWB;BNP Paribas Easy - MSCI North America EX Controversial Weapons UCITS ETF;ENAM;ENOA
569;EUR;FWB;Lyxor MSCI World Information Technology TR UCITS ETF;TNOW;LYPG
570;EUR;FWB;ComStage ETF MSCI Japan TRN UCITS ETF;X017;X017
571;EUR;FWB;Deka iBoxx EUR Liquid SOV DIV 3-5 UCITS ETF;EL4M;EL4M
572;EUR;FWB;Amundi Cac 40 UCITS ETF DR;C40;GC40
573;EUR;FWB;iShares EURO STOXX UCITS ETF DE;EXSI;EXSI
574;EUR;FWB;Coba ETN -1x MDAXF Daily Short;X00M;X00M
575;EUR;FWB;Amundi ETF Leveraged MSCI Usa Daily UCITS ETF;CL2;18MF
576;EUR;FWB;BNP Paribas Nickel Futures ETC;B4NR;B4NR
577;EUR;FWB;UBS ETF MSCI USA UCITS ETF;UIM6;UIM6
578;EUR;FWB;Xtrackers MSCI World High Dividend Yield UCITS ETF;XDWY;XDWY
579;EUR;FWB;Comstage 1 STOXX Europe 600 UCITS ETF;E960;E960
580;EUR;FWB;Lyxor Core MSCI World DR UCITS ETF;LCUW;LCUW
581;EUR;FWB;UBS ETF-MSCI Emerging Markets UCITS ETF;UIMI;UIMI
582;EUR;FWB;Collateralized ETC on RICI Enhanced Natural Gas Crude Oil TR Index;BNQE;BNQE
583;EUR;FWB;ETFS EUR Daily Hedged Energy;EHEN;EHEN
584;EUR;FWB;ETFS Long USD Short EUR;XBJP;XBJP
585;EUR;FWB;Deka MSCI USA LC UCITS ETF;EL4I;EL4I
586;EUR;FWB;UBS ETF-Factor MSCI EMU Quality UCITS ETF;UIM2;UIM2
587;EUR;FWB;UBS ETF - Bloomberg Barclays MSCI Euro Area Liquid Corporates Sustainable UCITS;UIMC;UIMC
588;EUR;FWB;Lyxor MSCI Eastern Europe EX Russia UCITS ETF;CEC;LEER
589;EUR;FWB;Coba ETC -1x Natural Gas Daily Short;X0C7;X0C7
590;EUR;FWB;ETFS Long CNY Short USD;XBJE;XBJE
591;EUR;FWB;ComStage ETF Commerzbank FED Funds Effective Rate TR UCITS ETF;C101;C101
592;EUR;FWB;ComStage FTSE China A50 UCITS ETF;C024;C024
593;EUR;FWB;Coba ETN 3x SPXF Daily Long;X0DL;X0DL
594;EUR;FWB;UBS Irl ETF plc - MSCI ACWI Socially Responsible UCITS ETF;AWSRIE;AW1R
595;EUR;FWB;Boost Silver 3x Short Daily ETP;PCFG;PCFG
596;EUR;FWB;Boost WTI Oil 3x Short Daily ETP;O1LS;O1LS
597;EUR;FWB;Xtrackers II Global Inflation-Linked Bond UCITS ETF;DBXH;DBXH
598;EUR;FWB;Lyxor MSCI World Utilities TR UCITS ETF;UTIW;LYPQ
599;EUR;FWB;Xtrackers DAX UCITS ETF;DBXD;DBXD
600;EUR;FWB;Ossiam ETF World MINIMUM VARIANCE;WOMV;OSXA
601;EUR;FWB;Deka MSCI Japan MC UCITS ETF;EL45;EL45
602;EUR;FWB;ETFS Long JPY Short EUR;SJPS;SJPS
603;EUR;FWB;Xtrackers II USD Emerging Markets Bond UCITS ETF;DXSU;DXSU
604;EUR;FWB;ETFS Physical PM Basket;VZLE;VZLE
605;EUR;FWB;Deka MSCI Japan UCITS ETF;EL44;EL44
606;EUR;FWB;Lyxor EuroMTS 15+Y Investment Grade DR UCITS ETF;MTF1;LYXF
607;EUR;FWB;Xtrackers Nikkei 225 UCITS ETF;XDJE;XDJE
608;EUR;FWB;ComStage ETF EURO STOXX 50 NR UCITS ETF;C050;C050
609;EUR;FWB;ETFS Lean Hogs;OD7J;OD7J
610;EUR;FWB;Amundi Index Solutions-Amundi Russell 2000;RS2K;RS2K
611;EUR;FWB;Xtrackers II Global Government Bond UCITS ETF;XGVD;XGVD
612;EUR;FWB;Xtrackers MSCI USA UCITS ETF;XD9U;XD9U
613;EUR;FWB;UBS ETF MSCI EMU Small Cap UCI;UEFD;UEFD
614;EUR;FWB;L&G Japan Equity UCITS ETF;ETLR;ETLR
615;EUR;FWB;Boost Bund 10Y 3x Short Daily ETP;SBU3;SBU3
616;EUR;FWB;Think Global Equity UCITS ETF;TGET;T6ET
617;EUR;FWB;Wisdomtree India Quality UCITS ETF;WTDZ;WTDZ
618;EUR;FWB;Deka EURO STOXX 50 UCITS ETF;EL4B;EL4B
619;EUR;FWB;Coba ETN 2x VIXF Daily Long;X046;X046
620;EUR;FWB;Xtrackers MSCI Nordic UCITS ETF;XDN0;XDN0
621;EUR;FWB;Xtrackers MSCI Malaysia UCITS ETF;XCS3;XCS3
622;EUR;FWB;Coba ETN -1x VSTOXXF Daily Short;X043;X043
623;EUR;FWB;Coba ETN 4x HSCEIF Daily Long;X040;X040
624;EUR;FWB;iShares STOXX Europe 600 Oil & Gas UCITS ETF DE;EXH1;EXH1
625;EUR;FWB;Lyxor MSCI Emerging Markets Ex China UCITS ETF;EMXC;EMXC
626;EUR;FWB;UBS Irl ETF PLC - MSCI World Select Factor Mix UCITS ETF;UIQM;UIQM
627;EUR;FWB;ETFS 2X Daily Long Nickel;4RUD;4RUD
628;EUR;FWB;Fidelity Global Quality Income UCITS ETF;FGEU;FGEU
