Market:;XETR
Date Last Update:;18.04.2019
Market Segment Status;Instrument Status;instrument;ISIN;Product ID;Instrument ID;WKN;Mnemonic;MIC Code;CCP eligible Code;Trading Model Type;Product Assignment Group;Product Assignment Group Description;Designated Sponsor Member ID;Designated Sponsor;Price Range Value;Price Range Percentage;Minimum Quote Size;Instrument Type;Tick Size 1;Upper Price Limit Max;Tick Size 2;Upper Price Limit 2;Tick Size 3;Upper Price Limit 3;Tick Size 4;Upper Price Limit 4;Tick Size 5;Upper Price Limit 5;Tick Size 6;Upper Price Limit 6;Tick Size 7;Upper Price Limit 7;Tick Size 8;Upper Price Limit 8;Tick Size 9;Upper Price Limit 9;Tick Size 10;Upper Price Limit 10;Tick Size 11;Upper Price Limit 11;Tick Size 12;Upper Price Limit 12;Tick Size 13;Upper Price Limit 13;Tick Size 14;Upper Price Limit 14;Tick Size 15;Upper Price Limit 15;Tick Size 16;Upper Price Limit 16;Tick Size 17;Upper Price Limit 17;Tick Size 18;Upper Price Limit 18;Tick Size 19;Upper Price Limit 19;Tick Size 20;Upper Price Limit 20;Number of Decimal Digits;Unit of Quotation;Market Segment;Market Segment Supplement;Clearing Location;Primary Market MIC Code;Reporting Market;Settlement Period;Settlement Currency;Closed Book Indicator;Market Imbalance Indicator;CUM/EX Indicator;Minimum Iceberg Total Volume;Minimum Iceberg Display Volume;EMDI Incremental A - Unnetted;EMDI Incremental A - Unnetted Port;EMDI Incremental B - Unnetted;EMDI Incremental B - Unnetted Port;EMDI Snapshot A - Unnetted;EMDI Snapshot A - Unnetted Port;EMDI Snapshot B - Unnetted;EMDI Snapshot B - Unnetted Port;EMDI Market Depth - Unnetted;EMDI Snapshot Recovery Time Interval - Unnetted;EMDI Address A - Netted;EMDI Port A - Netted;EMDI Address B - Netted;EMDI Port B - Netted;EMDI Market Depth - Netted;EMDI Market Depth Time Interval - Netted;EMDI Recovery Time Interval - Netted;EOBI Incremental A;EOBI Incremental Port A;EOBI Incremental B;EOBI Incremental Port B;EOBI Snapshot A;EOBI Snapshot Port A;EOBI Snapshot B;EOBI Snapshot Port B;Market Maker Member ID;Market Maker;Regulatory Liquid Instrument;Pre-trade LIS Value;BEST eligible;Partition ID;Multi CCP-eligible;Tick Size Band;Security Sub Type;Issuer Mnemonic;Issue Date;Underlying;Maturity Date;Flat Indicator;Coupon Rate;Previous Coupon Payment Date;Next Coupon Payment Date;Pool Factor;Indexation Coefficient;Accrued Interest Calculation Method;Country Of Issue;Minimum Tradable Unit;In-Subscription;Strike Price
active;active;C.-I.E.L.S.D.5-7T.U.ETF I;LU0444606296;53862;2505955;000ETF504;X504;XETR;Y;Continuous;FONA;EXCHANGE TRADED FUNDS - RENTEN;CBKFR#;COMMERZBANK AG#;;2;600;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0001;5;0.0002;10;0.0005;20;0.001;50;0.002;100;0.005;200;0.01;500;0.02;1000;0.05;2000;0.1;5000;0.2;10000;0.5;20000;1;50000;2;9999999999.9999;;;4;Shares;046;DEL;BOCCP;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;7500;224.0.160.145;59001;224.0.162.145;59001;224.0.160.144;59000;224.0.162.144;59000;MSTDU;FINOVESTA GMBH;N;1000000.00000000;N;57;Y;XETRA_LB8;;;;;;;;;;;;;;;;
active;active;C-I.E.L.S.D.7-10T.U.ETF I;LU0444606379;53863;2505956;000ETF505;X505;XETR;Y;Continuous;FONA;EXCHANGE TRADED FUNDS - RENTEN;CBKFR#;COMMERZBANK AG#;;2;600;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0001;5;0.0002;10;0.0005;20;0.001;50;0.002;100;0.005;200;0.01;500;0.02;1000;0.05;2000;0.1;5000;0.2;10000;0.5;20000;1;50000;2;9999999999.9999;;;4;Shares;046;DEL;BOCCP;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;7500;224.0.160.145;59001;224.0.162.145;59001;224.0.160.144;59000;224.0.162.144;59000;MSTDU;FINOVESTA GMBH;N;1000000.00000000;N;57;Y;XETRA_LB8;;;;;;;;;;;;;;;;
active;active;C.I.E.L.S.D10-15T.U.ETF I;LU0444606452;53864;2505957;000ETF507;X507;XETR;Y;Continuous;FONA;EXCHANGE TRADED FUNDS - RENTEN;CBKFR#;COMMERZBANK AG#;;2;600;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0001;5;0.0002;10;0.0005;20;0.001;50;0.002;100;0.005;200;0.01;500;0.02;1000;0.05;2000;0.1;5000;0.2;10000;0.5;20000;1;50000;2;9999999999.9999;;;4;Shares;046;DEL;BOCCP;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;7500;224.0.160.145;59001;224.0.162.145;59001;224.0.160.144;59000;224.0.162.144;59000;MSTDU;FINOVESTA GMBH;N;1000000.00000000;N;57;Y;XETRA_LB8;;;;;;;;;;;;;;;;
active;active;C.IB.E.L.S.D.15+T.U.ETF I;LU0444606536;53865;2505958;000ETF508;X508;XETR;Y;Continuous;FONA;EXCHANGE TRADED FUNDS - RENTEN;CBKFR#;COMMERZBANK AG#;;2;500;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0001;5;0.0002;10;0.0005;20;0.001;50;0.002;100;0.005;200;0.01;500;0.02;1000;0.05;2000;0.1;5000;0.2;10000;0.5;20000;1;50000;2;9999999999.9999;;;4;Shares;046;DEL;BOCCP;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;7500;224.0.160.145;59001;224.0.162.145;59001;224.0.160.144;59000;224.0.162.144;59000;MSTDU;FINOVESTA GMBH;N;1000000.00000000;N;57;Y;XETRA_LB8;;;;;;;;;;;;;;;;
active;active;C.IB.E.L.S.D.25+T.U.ETF I;LU0444606619;53866;2505959;000ETF509;X509;XETR;Y;Continuous;FONA;EXCHANGE TRADED FUNDS - RENTEN;CBKFR#;COMMERZBANK AG#;;2;500;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0001;5;0.0002;10;0.0005;20;0.001;50;0.002;100;0.005;200;0.01;500;0.02;1000;0.05;2000;0.1;5000;0.2;10000;0.5;20000;1;50000;2;9999999999.9999;;;4;Shares;046;DEL;BOCCP;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;7500;224.0.160.145;59001;224.0.162.145;59001;224.0.160.144;59000;224.0.162.144;59000;;;N;1000000.00000000;N;57;Y;XETRA_LB8;;;;;;;;;;;;;;;;
active;active;C.I.E.S.G.C.3M-2T.U.ETF I;LU0444606700;53867;2505960;000ETF520;8520;XETR;Y;Continuous;FONA;EXCHANGE TRADED FUNDS - RENTEN;CBKFR#;COMMERZBANK AG#;;2;1000;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0001;5;0.0002;10;0.0005;20;0.001;50;0.002;100;0.005;200;0.01;500;0.02;1000;0.05;2000;0.1;5000;0.2;10000;0.5;20000;1;50000;2;9999999999.9999;;;4;Shares;046;DEL;BOCCP;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;7500;224.0.160.145;59001;224.0.162.145;59001;224.0.160.144;59000;224.0.162.144;59000;;;N;1000000.00000000;N;57;Y;XETRA_LB8;;;;;;;;;;;;;;;;
active;active;C.IB.E.S.G.C.1-5T.U.ETF I;LU0444606882;53868;2505961;000ETF521;8521;XETR;Y;Continuous;FONA;EXCHANGE TRADED FUNDS - RENTEN;CBKFR#;COMMERZBANK AG#;;2;900;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0001;5;0.0002;10;0.0005;20;0.001;50;0.002;100;0.005;200;0.01;500;0.02;1000;0.05;2000;0.1;5000;0.2;10000;0.5;20000;1;50000;2;9999999999.9999;;;4;Shares;046;DEL;BOCCP;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;7500;224.0.160.145;59001;224.0.162.145;59001;224.0.160.144;59000;224.0.162.144;59000;;;N;1000000.00000000;N;57;Y;XETRA_LB8;;;;;;;;;;;;;;;;
active;active;C.I.E.S.G.C.5-10T.U.ETF I;LU0444606965;53869;2505962;000ETF522;8522;XETR;Y;Continuous;FONA;EXCHANGE TRADED FUNDS - RENTEN;CBKFR#;COMMERZBANK AG#;;2;700;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0001;5;0.0002;10;0.0005;20;0.001;50;0.002;100;0.005;200;0.01;500;0.02;1000;0.05;2000;0.1;5000;0.2;10000;0.5;20000;1;50000;2;9999999999.9999;;;4;Shares;046;DEL;BOCCP;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;7500;224.0.160.145;59001;224.0.162.145;59001;224.0.160.144;59000;224.0.162.144;59000;;;N;1000000.00000000;N;57;Y;XETRA_LB8;;;;;;;;;;;;;;;;
active;active;C.IB.E.S.G.C.10+T.U.ETF I;LU0444607005;53870;2505963;000ETF523;8523;XETR;Y;Continuous;FONA;EXCHANGE TRADED FUNDS - RENTEN;CBKFR#;COMMERZBANK AG#;;2;500;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0001;5;0.0002;10;0.0005;20;0.001;50;0.002;100;0.005;200;0.01;500;0.02;1000;0.05;2000;0.1;5000;0.2;10000;0.5;20000;1;50000;2;9999999999.9999;;;4;Shares;046;DEL;BOCCP;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;7500;224.0.160.145;59001;224.0.162.145;59001;224.0.160.144;59000;224.0.162.144;59000;;;N;1000000.00000000;N;57;Y;XETRA_LB8;;;;;;;;;;;;;;;;
active;active;C.-IB.E.S.I-L.E-I.U.ETF I;LU0444607187;53871;2505964;000ETF530;8530;XETR;Y;Continuous;FONA;EXCHANGE TRADED FUNDS - RENTEN;CBKFR#;COMMERZBANK AG#;;2;800;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0001;5;0.0002;10;0.0005;20;0.001;50;0.002;100;0.005;200;0.01;500;0.02;1000;0.05;2000;0.1;5000;0.2;10000;0.5;20000;1;50000;2;9999999999.9999;;;4;Shares;046;DEL;BOCCP;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;7500;224.0.160.145;59001;224.0.162.145;59001;224.0.160.144;59000;224.0.162.144;59000;;;N;1000000.00000000;N;57;Y;XETRA_LB8;;;;;;;;;;;;;;;;
active;active;UBS-ETF-MSCI EUROPE EOAD;LU0446734104;53872;2505965;000A0X97P;UIMA;XETR;Y;Continuous;FON1;EXCHANGE TRADED FUNDS - PASSIV;INMAM#CBKFR#UBEFR#;IMC TRADING B.V.#COMMERZBANK AG#UBS Europe SE#;;2;1600;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;046;DEL;BOCCP;XSWX;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;7500;224.0.160.147;59001;224.0.162.147;59001;224.0.160.146;59000;224.0.162.146;59000;MSTDU;FINOVESTA GMBH;Y;1000000.00000000;N;58;Y;ESMA_LB6;;;;;;;;;;;;;;;;
active;active;UBS-ETF-MSCI EMU VAL.EOAD;LU0446734369;53873;2505966;000A0X97R;UIME;XETR;Y;Continuous;FON1;EXCHANGE TRADED FUNDS - PASSIV;UBEFR#INMAM#CBKFR#;UBS Europe SE#IMC TRADING B.V.#COMMERZBANK AG#;;2;2700;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;046;DEL;BOCCP;XLON;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;7500;224.0.160.147;59001;224.0.162.147;59001;224.0.160.146;59000;224.0.162.146;59000;;;N;1000000.00000000;N;58;Y;ESMA_LB6;;;;;;;;;;;;;;;;
active;active;UBS-ETF-MSCI PAC.X.J DLAD;LU0446734526;53874;2505967;000A0X97T;UIMD;XETR;Y;Continuous;FON1;EXCHANGE TRADED FUNDS - PASSIV;SISDB#CBKFR#UBEFR#;SUSQUEHANNA INTERNATIONAL SECURITIES#COMMERZBANK AG#UBS Europe SE#;;2;2600;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;046;DEL;BOCCP;XLON;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;7500;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;MSTDU;FINOVESTA GMBH;N;1000000.00000000;N;59;Y;ESMA_LB6;;;;;;;;;;;;;;;;
active;active;UBS-ETF-MSCI CANADA CDAD;LU0446734872;53875;2505968;000A0X97V;UIM9;XETR;Y;Continuous;FON1;EXCHANGE TRADED FUNDS - PASSIV;UBEFR#CBKFR#SISZI#;UBS Europe SE#COMMERZBANK AG#SUSQUEHANNA INTERNATIONAL SECURITIES#;;2;2000;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;046;DEL;BOCCP;XLON;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;7500;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;;;N;1000000.00000000;N;59;Y;ESMA_LB6;;;;;;;;;;;;;;;;
active;active;XTR.II GER.GOV.BD 1D;LU0468896575;53876;2505969;000DBX0C7;D5BB;XETR;Y;Continuous;FONA;EXCHANGE TRADED FUNDS - RENTEN;GOHLO#CBKFR#NEDAM#;GOLDENBERG HEHMEYER LLP#COMMERZBANK AG#FLOW TRADERS B.V.#;;3;250;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0001;5;0.0002;10;0.0005;20;0.001;50;0.002;100;0.005;200;0.01;500;0.02;1000;0.05;2000;0.1;5000;0.2;10000;0.5;20000;1;50000;2;9999999999.9999;;;4;Shares;046;DEL;BOCCP;XETR;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;7500;224.0.160.145;59001;224.0.162.145;59001;224.0.160.144;59000;224.0.162.144;59000;;;N;1000000.00000000;N;57;Y;XETRA_LB8;;;;;;;;;;;;;;;;
active;active;XTR.II GER.GOV.BD 1-3 1D;LU0468897110;53877;2505970;000DBX0C9;D5BC;XETR;Y;Continuous;FONA;EXCHANGE TRADED FUNDS - RENTEN;GOHLO#CBKFR#NEDAM#;GOLDENBERG HEHMEYER LLP#COMMERZBANK AG#FLOW TRADERS B.V.#;;3;350;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0001;5;0.0002;10;0.0005;20;0.001;50;0.002;100;0.005;200;0.01;500;0.02;1000;0.05;2000;0.1;5000;0.2;10000;0.5;20000;1;50000;2;9999999999.9999;;;4;Shares;046;DEL;BOCCP;XETR;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;7500;224.0.160.145;59001;224.0.162.145;59001;224.0.160.144;59000;224.0.162.144;59000;MSTDU;FINOVESTA GMBH;N;1000000.00000000;N;57;Y;XETRA_LB8;;;;;;;;;;;;;;;;
active;active;EXCEET GROUP SE RED. A;LU0472835155;76113;3305567;000A0YF5P;EXC;XETR;Y;Continuous;LUX0;BELGIEN NIEDERLANDE LUXEMBURG;HAUZI#;HAUCK & AUFHAEUSER PRIVATBANKIERS AG#;0.4;;1700;CS;0.0005;0.1;0.001;0.2;0.002;0.5;0.005;1;0.01;2;0.02;5;0.05;10;0.1;20;0.2;50;0.5;100;1;200;2;500;5;1000;10;2000;20;5000;50;10000;100;20000;200;50000;500;9999999999.9999;;;4;Shares;045;;BOCCP;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.13;59001;224.0.162.13;59001;224.0.160.12;59000;224.0.162.12;59000;10;120000;224.0.161.22;59000;224.0.163.22;59000;10;500;7500;224.0.160.161;59001;224.0.162.161;59001;224.0.160.160;59000;224.0.162.160;59000;;;N;15000.00000000;N;57;Y;ESMA_LB1;;;;;;;;;;;;;;;;
active;active;XTR.MSCI MEXICO 1C;LU0476289466;53879;2505972;000DBX0ES;D5BI;XETR;Y;Continuous;FON0;EXCHANGE TRADED FUNDS - PASSIV;SISDB#CBKFR#NEDAM#;SUSQUEHANNA INTERNATIONAL SECURITIES#COMMERZBANK AG#FLOW TRADERS B.V.#;;3;2000;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;046;DEL;BOCCP;XETR;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;7500;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;;;N;1000000.00000000;N;59;Y;ESMA_LB6;;;;;;;;;;;;;;;;
active;active;XTR.MSCI CANADA 1C;LU0476289540;53880;2505973;000DBX0ET;D5BH;XETR;Y;Continuous;FON0;EXCHANGE TRADED FUNDS - PASSIV;CBKFR#SISZI#NEDAM#;COMMERZBANK AG#SUSQUEHANNA INTERNATIONAL SECURITIES#FLOW TRADERS B.V.#;;3;1400;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;046;DEL;BOCCP;XETR;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;7500;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;OPXAM#MSTDU;OPTIVER V.O.F.#FINOVESTA GMBH;N;1000000.00000000;N;59;Y;ESMA_LB6;;;;;;;;;;;;;;;;
active;active;XTR.MSCI INDON.SWAP 1C;LU0476289623;53881;2505974;000DBX0EU;XAIN;XETR;Y;Continuous;FON0;EXCHANGE TRADED FUNDS - PASSIV;SISDB#DBKFR#CBKFR#NEDAM#;SUSQUEHANNA INTERNATIONAL SECURITIES#DEUTSCHE BANK AG#COMMERZBANK AG#FLOW TRADERS B.V.#;;3;3700;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;046;DEL;BOCCP;XETR;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;7500;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;;;N;1000000.00000000;N;59;Y;ESMA_LB6;;;;;;;;;;;;;;;;
active;active;XTR.II EUR CORP.BD 1C;LU0478205379;53882;2505975;000DBX0EY;D5BG;XETR;Y;Continuous;FONA;EXCHANGE TRADED FUNDS - RENTEN;GOHLO#CBKFR#NEDAM#;GOLDENBERG HEHMEYER LLP#COMMERZBANK AG#FLOW TRADERS B.V.#;;2;350;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0001;5;0.0002;10;0.0005;20;0.001;50;0.002;100;0.005;200;0.01;500;0.02;1000;0.05;2000;0.1;5000;0.2;10000;0.5;20000;1;50000;2;9999999999.9999;;;4;Shares;046;DEL;BOCCP;XETR;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;7500;224.0.160.145;59001;224.0.162.145;59001;224.0.160.144;59000;224.0.162.144;59000;;;N;1000000.00000000;N;57;Y;XETRA_LB8;;;;;;;;;;;;;;;;
active;active;UBS-ETF-MSCI EM.MKTS DLAD;LU0480132876;53883;2505976;000UB42AA;UIMI;XETR;Y;Continuous;FON0;EXCHANGE TRADED FUNDS - PASSIV;UBEFR#OPXAM#SISDB#CBKFR#NEDAM#;UBS Europe SE#OPTIVER V.O.F.#SUSQUEHANNA INTERNATIONAL SECURITIES#COMMERZBANK AG#FLOW TRADERS B.V.#;;3;1100;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0001;5;0.0002;10;0.0005;20;0.001;50;0.002;100;0.005;200;0.01;500;0.02;1000;0.05;2000;0.1;5000;0.2;10000;0.5;20000;1;50000;2;9999999999.9999;;;4;Shares;046;DEL;BOCCP;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;7500;224.0.160.147;59001;224.0.162.147;59001;224.0.160.146;59000;224.0.162.146;59000;MSTDU;FINOVESTA GMBH;Y;1000000.00000000;N;58;Y;XETRA_LB8;;;;;;;;;;;;;;;;
active;active;XTR.II EUR CO.BD EX FI.IC;LU0484968655;53884;2505977;000DBX0E6;XB4N;XETR;Y;Continuous;FONA;EXCHANGE TRADED FUNDS - RENTEN;GOHLO#CBKFR#NEDAM#;GOLDENBERG HEHMEYER LLP#COMMERZBANK AG#FLOW TRADERS B.V.#;;3;350;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0001;5;0.0002;10;0.0005;20;0.001;50;0.002;100;0.005;200;0.01;500;0.02;1000;0.05;2000;0.1;5000;0.2;10000;0.5;20000;1;50000;2;9999999999.9999;;;4;Shares;046;DEL;BOCCP;XETR;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;7500;224.0.160.145;59001;224.0.162.145;59001;224.0.160.144;59000;224.0.162.144;59000;;;N;1000000.00000000;N;57;Y;XETRA_LB8;;;;;;;;;;;;;;;;
active;active;XTR.II ESG EUR CORP.BD 1D;LU0484968812;53885;2505978;000DBX0E8;XB4F;XETR;Y;Continuous;FONA;EXCHANGE TRADED FUNDS - RENTEN;GOHLO#CBKFR#NEDAM#;GOLDENBERG HEHMEYER LLP#COMMERZBANK AG#FLOW TRADERS B.V.#;;3;350;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0001;5;0.0002;10;0.0005;20;0.001;50;0.002;100;0.005;200;0.01;500;0.02;1000;0.05;2000;0.1;5000;0.2;10000;0.5;20000;1;50000;2;9999999999.9999;;;4;Shares;046;DEL;BOCCP;XETR;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;7500;224.0.160.145;59001;224.0.162.145;59001;224.0.160.144;59000;224.0.162.144;59000;;;N;1000000.00000000;N;57;Y;XETRA_LB8;;;;;;;;;;;;;;;;
active;active;XTR.II EUR.AAA G.B SW. 1C;LU0484969463;53886;2505979;000DBX0FE;XBAT;XETR;Y;Continuous;FONA;EXCHANGE TRADED FUNDS - RENTEN;GOHLO#DBKFR#CBKFR#NEDAM#;GOLDENBERG HEHMEYER LLP#DEUTSCHE BANK AG#COMMERZBANK AG#FLOW TRADERS B.V.#;;3;300;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0001;5;0.0002;10;0.0005;20;0.001;50;0.002;100;0.005;200;0.01;500;0.02;1000;0.05;2000;0.1;5000;0.2;10000;0.5;20000;1;50000;2;9999999999.9999;;;4;Shares;046;DEL;BOCCP;XETR;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;7500;224.0.160.145;59001;224.0.162.145;59001;224.0.160.144;59000;224.0.162.144;59000;MSTDU;FINOVESTA GMBH;N;1000000.00000000;N;57;Y;XETRA_LB8;;;;;;;;;;;;;;;;
